experiment_id,script_name,timestamp,git_commit,hostname,device_type,device_name,dataset,dataset_variant,split_name,N,D,K_true,informative_ratio,noise_ratio,noise_sigma,data_seed,run_seed,method,prior_mode,baseline_name,beta,beta_mult,Tsplit,tau_mode,tau,tau_mult,lr,temp_start,temp_end,max_epochs,epochs_completed,final_K,split_count,first_split_epoch,last_split_epoch,split_epochs_json,ari,nmi,f1_feature,acc,selected_dims_count,selected_dims_ratio,mean_phi,median_phi,objective_final,objective_best,objective_gap,nll_final,kl_final,wallclock_total_sec,wallclock_stepA_sec,wallclock_train_sec,wallclock_split_diag_sec,wallclock_post_sec,time_per_epoch_sec,peak_memory_mb,status,timeout_flag,error_message,artifact_dir,runtime_axis,runtime_value,baseline_timeout_sec,baseline_converged_flag
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed4__gmm_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:45:39Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526,4,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.01216091228527487,0.018269400352069583,nan,0.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.894517,nan,1.894517,nan,nan,nan,867.38671875,ok,False,,,N,200,nan,True
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed4__spkm,run_divi_runtime_synth_direct.py,2026-03-25T12:45:39Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526,4,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],1.0,1.0,0.09174311926605505,1.0,208,0.208,nan,nan,nan,nan,nan,nan,nan,0.140709,nan,0.140709,nan,nan,nan,867.38671875,ok,False,,,N,200,nan,True
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed0__divi,run_divi_runtime_synth_direct.py,2026-03-25T12:45:50Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826,0,divi,1,divi,500.0,1.0,80,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.7414338815172202,0.7699525626176648,0.24390243902439024,0.816,72,0.072,0.2805953621864319,0.2539852559566498,965723.5,938021.5625,27701.9375,941639.375,48.16828918457031,10.654071869998006,1.375803420000011,9.246515260998422,0.02499935499872663,0.030445839998719748,0.030821717536661405,867.38671875,ok,False,,,N,500,nan,True
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed0__kmeans_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:45:51Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826,0,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.3651290846767301,0.39496436909441685,nan,0.612,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.692527,nan,0.692527,nan,nan,nan,867.38671875,ok,False,,,N,500,nan,True
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed0__gmm_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:45:53Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826,0,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.4157804916216244,0.440532974979848,nan,0.648,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.277794,nan,2.277794,nan,nan,nan,867.38671875,ok,False,,,N,500,nan,True
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed0__spkm,run_divi_runtime_synth_direct.py,2026-03-25T12:45:53Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826,0,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],1.0,1.0,0.04158004158004158,1.0,471,0.471,nan,nan,nan,nan,nan,nan,nan,0.374237,nan,0.374237,nan,nan,nan,867.38671875,ok,False,,,N,500,nan,True
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed1__divi,run_divi_runtime_synth_direct.py,2026-03-25T12:46:04Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826,1,divi,1,divi,500.0,1.0,80,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.6791095829688009,0.7081717597300375,0.22988505747126436,0.762,77,0.077,0.2815124988555908,0.2546587586402893,965940.4375,936005.9375,29934.5,941532.75,48.81538772583008,11.013727535999351,1.3893388840006082,9.5875738370014,0.026368107995949686,0.035358884000743274,0.031958579456671334,867.38671875,ok,False,,,N,500,nan,True
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed1__kmeans_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:46:05Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826,1,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.34919400958281,0.37646401500712917,nan,0.598,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.383734,nan,0.383734,nan,nan,nan,867.38671875,ok,False,,,N,500,nan,True
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed1__gmm_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:46:07Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826,1,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.3416733068068764,0.3616955762945346,nan,0.634,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.871743,nan,1.871743,nan,nan,nan,867.38671875,ok,False,,,N,500,nan,True
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed1__spkm,run_divi_runtime_synth_direct.py,2026-03-25T12:46:07Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826,1,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],1.0,1.0,0.04158004158004158,1.0,471,0.471,nan,nan,nan,nan,nan,nan,nan,0.416097,nan,0.416097,nan,nan,nan,867.38671875,ok,False,,,N,500,nan,True
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed2__divi,run_divi_runtime_synth_direct.py,2026-03-25T12:46:18Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826,2,divi,1,divi,500.0,1.0,80,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.7059485071173027,0.7456583610126141,0.25316455696202533,0.792,69,0.069,0.28050941228866577,0.24946770071983337,965743.375,938272.3125,27471.0625,941705.125,48.07646560668945,10.912319380000554,1.4673793660003867,9.414974057999643,0.026044046997412806,0.028429665999283316,0.03138324685999881,867.38671875,ok,False,,,N,500,nan,True
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed2__kmeans_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:46:18Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826,2,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.4022235364493603,0.42560733013972984,nan,0.644,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.216601,nan,0.216601,nan,nan,nan,867.38671875,ok,False,,,N,500,nan,True
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed2__gmm_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:46:20Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826,2,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.3818278650225678,0.3986623445647697,nan,0.636,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.895559,nan,1.895559,nan,nan,nan,867.38671875,ok,False,,,N,500,nan,True
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed2__spkm,run_divi_runtime_synth_direct.py,2026-03-25T12:46:21Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826,2,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],1.0,1.0,0.04158004158004158,1.0,471,0.471,nan,nan,nan,nan,nan,nan,nan,0.372871,nan,0.372871,nan,nan,nan,867.38671875,ok,False,,,N,500,nan,True
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed3__divi,run_divi_runtime_synth_direct.py,2026-03-25T12:46:31Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826,3,divi,1,divi,500.0,1.0,80,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.6482742645445949,0.6967100644818497,0.24096385542168675,0.742,73,0.073,0.2806745767593384,0.24960410594940186,965888.125,936634.9375,29253.1875,941804.75,48.16676330566406,10.511194737999176,1.3288935290001973,9.148069635000866,0.028305838004598627,0.03279954499885207,0.030493565450002886,867.38671875,ok,False,,,N,500,nan,True
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed3__kmeans_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:46:31Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826,3,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.35946807991960905,0.4206258578144751,nan,0.608,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.214773,nan,0.214773,nan,nan,nan,867.38671875,ok,False,,,N,500,nan,True
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed3__gmm_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:46:33Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826,3,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.3568041983441514,0.4057127914634659,nan,0.606,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.902574,nan,1.902574,nan,nan,nan,867.38671875,ok,False,,,N,500,nan,True
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed3__spkm,run_divi_runtime_synth_direct.py,2026-03-25T12:46:34Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826,3,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],1.0,1.0,0.04158004158004158,1.0,471,0.471,nan,nan,nan,nan,nan,nan,nan,0.384351,nan,0.384351,nan,nan,nan,867.38671875,ok,False,,,N,500,nan,True
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed4__divi,run_divi_runtime_synth_direct.py,2026-03-25T12:46:44Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826,4,divi,1,divi,500.0,1.0,80,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.7229713123746909,0.7619800033890214,0.23529411764705882,0.796,75,0.075,0.2815297245979309,0.25372281670570374,965740.6875,936855.0,28885.6875,941355.375,48.77058410644531,10.800589263002621,1.4067303749980056,9.356615699998656,0.028725781998218736,0.0322141990000091,0.03118871899999552,867.38671875,ok,False,,,N,500,nan,True
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed4__kmeans_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:46:45Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826,4,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.33560717378726174,0.35023062456312387,nan,0.604,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.176185,nan,0.176185,nan,nan,nan,867.38671875,ok,False,,,N,500,nan,True
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed4__gmm_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:46:46Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826,4,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.33560717378726174,0.35023062456312387,nan,0.604,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.772607,nan,1.772607,nan,nan,nan,867.38671875,ok,False,,,N,500,nan,True
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed4__spkm,run_divi_runtime_synth_direct.py,2026-03-25T12:46:47Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826,4,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],1.0,1.0,0.04158004158004158,1.0,471,0.471,nan,nan,nan,nan,nan,nan,nan,0.380719,nan,0.380719,nan,nan,nan,867.38671875,ok,False,,,N,500,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_nscale__seed0__divi,run_divi_runtime_synth_direct.py,2026-03-25T12:47:07Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_nscale,1000,1000,3,0.01,0.99,3.0,20261326,0,divi,1,divi,1000.0,1.0,80,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8716462322294324,0.90161019952655,0.5555555555555556,0.863,26,0.026,0.2464456856250763,0.21817323565483093,1948626.0,1895962.5,52663.5,1906229.375,42.39667510986328,20.402036220999435,1.8584657329993206,18.47009955100293,0.056061358998704236,0.07120194299932336,0.06156699850334311,882.40625,ok,False,,,N,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_nscale__seed0__kmeans_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:47:08Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_nscale,1000,1000,3,0.01,0.99,3.0,20261326,0,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.5047385502161924,0.5067625964579401,nan,0.782,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.895189,nan,0.895189,nan,nan,nan,882.40625,ok,False,,,N,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_nscale__seed0__gmm_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:47:11Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_nscale,1000,1000,3,0.01,0.99,3.0,20261326,0,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.5030198105093872,0.5807226216894823,nan,0.665,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.090457,nan,3.090457,nan,nan,nan,882.40625,ok,False,,,N,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_nscale__seed0__spkm,run_divi_runtime_synth_direct.py,2026-03-25T12:47:12Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_nscale,1000,1000,3,0.01,0.99,3.0,20261326,0,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9970015045323003,0.9938029489046497,0.022701475595913734,0.999,871,0.871,nan,nan,nan,nan,nan,nan,nan,0.921433,nan,0.921433,nan,nan,nan,882.40625,ok,False,,,N,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_nscale__seed1__divi,run_divi_runtime_synth_direct.py,2026-03-25T12:47:32Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_nscale,1000,1000,3,0.01,0.99,3.0,20261326,1,divi,1,divi,1000.0,1.0,80,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8685738772560065,0.9002961256072078,0.5263157894736842,0.849,28,0.028,0.2477620542049408,0.22118377685546875,1948754.75,1900294.5,48460.25,1905255.625,43.49918746948242,20.022659080997983,1.8117643719997432,18.14037708899923,0.05910529000175302,0.06815702399762813,0.060467923629997436,897.66796875,ok,False,,,N,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_nscale__seed1__kmeans_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:47:33Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_nscale,1000,1000,3,0.01,0.99,3.0,20261326,1,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.5392122916434462,0.6106245133205501,nan,0.745,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.331151,nan,0.331151,nan,nan,nan,897.66796875,ok,False,,,N,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_nscale__seed1__gmm_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:47:37Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_nscale,1000,1000,3,0.01,0.99,3.0,20261326,1,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.36521384937122703,0.4375822988777034,nan,0.609,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.323339,nan,4.323339,nan,nan,nan,897.66796875,ok,False,,,N,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_nscale__seed1__spkm,run_divi_runtime_synth_direct.py,2026-03-25T12:47:38Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_nscale,1000,1000,3,0.01,0.99,3.0,20261326,1,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9970015045323003,0.9938029489046497,0.022701475595913734,0.999,871,0.871,nan,nan,nan,nan,nan,nan,nan,0.885209,nan,0.885209,nan,nan,nan,897.66796875,ok,False,,,N,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_nscale__seed2__divi,run_divi_runtime_synth_direct.py,2026-03-25T12:47:57Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_nscale,1000,1000,3,0.01,0.99,3.0,20261326,2,divi,1,divi,1000.0,1.0,80,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8803194108139746,0.8730971786967476,0.5128205128205128,0.917,29,0.029,0.2466016262769699,0.2193429172039032,1948689.0,1901924.5,46764.5,1906158.0,42.53105163574219,19.31804691599973,1.7137510249995103,17.544432425002014,0.050965610000275774,0.05751852899993537,0.05848144141667338,897.66796875,ok,False,,,N,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_nscale__seed2__kmeans_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:47:58Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_nscale,1000,1000,3,0.01,0.99,3.0,20261326,2,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.5492108536270206,0.5892692603622637,nan,0.782,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.405343,nan,0.405343,nan,nan,nan,897.66796875,ok,False,,,N,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_nscale__seed2__gmm_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:48:01Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_nscale,1000,1000,3,0.01,0.99,3.0,20261326,2,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.5492108536270206,0.5892692603622637,nan,0.782,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.92433,nan,2.92433,nan,nan,nan,897.66796875,ok,False,,,N,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_nscale__seed2__spkm,run_divi_runtime_synth_direct.py,2026-03-25T12:48:02Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_nscale,1000,1000,3,0.01,0.99,3.0,20261326,2,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9970015045323003,0.9938029489046497,0.022701475595913734,0.999,871,0.871,nan,nan,nan,nan,nan,nan,nan,1.80752,nan,1.80752,nan,nan,nan,897.66796875,ok,False,,,N,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_nscale__seed3__divi,run_divi_runtime_synth_direct.py,2026-03-25T12:48:22Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_nscale,1000,1000,3,0.01,0.99,3.0,20261326,3,divi,1,divi,1000.0,1.0,80,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8581563973334415,0.8569111968417074,0.5405405405405406,0.901,27,0.027,0.24727214872837067,0.2196149230003357,1948957.125,1897350.375,51606.75,1905812.25,43.144866943359375,19.541401333000977,1.9480939650020446,17.53086487300243,0.05233538900210988,0.05779055899984087,0.05843621624334143,897.66796875,ok,False,,,N,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_nscale__seed3__kmeans_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:48:22Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_nscale,1000,1000,3,0.01,0.99,3.0,20261326,3,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.4559902703571759,0.4583881690958237,nan,0.742,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.343584,nan,0.343584,nan,nan,nan,897.66796875,ok,False,,,N,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_nscale__seed3__gmm_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:48:25Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_nscale,1000,1000,3,0.01,0.99,3.0,20261326,3,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.4559902703571759,0.4583881690958237,nan,0.742,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.460378,nan,2.460378,nan,nan,nan,897.66796875,ok,False,,,N,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_nscale__seed3__spkm,run_divi_runtime_synth_direct.py,2026-03-25T12:48:26Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_nscale,1000,1000,3,0.01,0.99,3.0,20261326,3,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9970015045323003,0.9938029489046497,0.022701475595913734,0.999,871,0.871,nan,nan,nan,nan,nan,nan,nan,0.834636,nan,0.834636,nan,nan,nan,897.66796875,ok,False,,,N,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_nscale__seed4__divi,run_divi_runtime_synth_direct.py,2026-03-25T12:48:45Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_nscale,1000,1000,3,0.01,0.99,3.0,20261326,4,divi,1,divi,1000.0,1.0,80,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8565063513483918,0.8760055174629092,0.5,0.865,30,0.03,0.24721437692642212,0.222298726439476,1948837.375,1897731.75,51105.625,1905849.875,42.9875602722168,19.72614520500065,2.3271916590019828,17.338005208999675,0.05037631899904227,0.05818090400134679,0.05779335069666559,897.66796875,ok,False,,,N,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_nscale__seed4__kmeans_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:48:46Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_nscale,1000,1000,3,0.01,0.99,3.0,20261326,4,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.474799623771041,0.5155519936685274,nan,0.676,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.375432,nan,0.375432,nan,nan,nan,897.66796875,ok,False,,,N,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_nscale__seed4__gmm_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:48:48Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_nscale,1000,1000,3,0.01,0.99,3.0,20261326,4,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.411155095147203,0.4475083335028572,nan,0.635,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.458282,nan,2.458282,nan,nan,nan,897.66796875,ok,False,,,N,1000,nan,True
